,cnc0_should_be_online,cnc1_should_be_online,lathe0_should_be_online,lathe1_should_be_online,lathe2_should_be_online,mill0_should_be_online,grinder0_should_be_online,cnc0_is_online,cnc1_is_online,lathe0_is_online,lathe1_is_online,lathe2_is_online,mill0_is_online,grinder0_is_online,cnc0_ideal_production_time,cnc1_ideal_production_time,lathe0_ideal_production_time,lathe1_ideal_production_time,lathe2_ideal_production_time,mill0_ideal_production_time,grinder0_ideal_production_time,cnc0_real_production_time,cnc1_real_production_time,lathe0_real_production_time,lathe1_real_production_time,lathe2_real_production_time,mill0_real_production_time,grinder0_real_production_time,cnc0_defective,cnc1_defective,lathe0_defective,lathe1_defective,lathe2_defective,mill0_defective,grinder0_defective,cnc0_availability,cnc1_availability,lathe0_availability,lathe1_availability,lathe2_availability,mill0_availability,grinder0_availability,cnc0_performance,cnc1_performance,lathe0_performance,lathe1_performance,lathe2_performance,mill0_performance,grinder0_performance,cnc0_quality,cnc1_quality,lathe0_quality,lathe1_quality,lathe2_quality,mill0_quality,grinder0_quality,cnc0_oee,cnc1_oee,lathe0_oee,lathe1_oee,lathe2_oee,mill0_oee,grinder0_oee,all_machines_availability,all_machines_performance,all_machines_quality,all_machines_oee
2024-01-12 19:50:00,True,True,True,True,True,True,True,False,True,False,True,False,True,True,86400.0,120.0,86400.0,120.0,86400.0,120.0,120.0,86400.0,122.56743916598933,86400.0,120.0,86400.0,138.42499294772324,120.0,0.0,0.01699487454790205,0.0,0.0,0.0,0.0,0.01410744751297699,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9780815854500641,1.0,1.0,1.0,0.8675972976301414,1.0,1.0,0.9902680331198258,1.0,1.0,1.0,1.0,0.9897414928560037,0.0,0.9685629278543558,0.0,1.0,0.0,0.8675972976301414,0.9897414928560037,0.5714285714285714,0.9779541261543151,0.997144217996547,0.5465573883343573
2024-01-12 20:00:00,True,True,True,True,True,True,True,False,True,False,True,False,True,True,86400.0,120.0,86400.0,120.0,86400.0,120.0,120.0,86400.0,122.52016772832708,86400.0,120.0,86400.0,138.46336520615333,120.0,0.0,0.019707118547287177,0.0,0.0,0.0,0.0,0.015519513459237022,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9784708255957378,1.0,1.0,1.0,0.8673136141414061,1.0,1.0,0.9873500280095946,1.0,1.0,1.0,1.0,0.9881925887688506,0.0,0.9660931970585229,0.0,1.0,0.0,0.8673136141414061,0.9881925887688506,0.5714285714285714,0.9779692056767348,0.9965060881112064,0.5459427714241114
2024-01-12 20:10:00,True,True,True,True,True,True,True,False,True,False,True,False,True,True,86400.0,120.0,86400.0,120.0,86400.0,120.0,120.0,86400.0,122.47351856502081,86400.0,120.0,86400.0,138.49900951142214,120.0,0.0,0.022334573739947503,0.0,0.0,0.0,0.0,0.016877531842172055,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9788554740787263,1.0,1.0,1.0,0.8670473189807351,1.0,1.0,0.9845141077599587,1.0,1.0,1.0,1.0,0.9866984477411738,0.0,0.9636970236885687,0.0,1.0,0.0,0.8670473189807351,0.9866984477411738,0.5714285714285714,0.9779861132942086,0.9958875079287332,0.5453489700586396
2024-01-12 20:20:00,True,True,True,True,True,True,True,False,True,False,True,False,True,True,86400.0,120.0,86400.0,120.0,86400.0,120.0,120.0,86400.0,122.42749484115949,86400.0,120.0,86400.0,138.53193418724968,120.0,0.0,0.024876277322853847,0.0,0.0,0.0,0.0,0.018181847894424452,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.979235492775902,1.0,1.0,1.0,0.8667983364074964,1.0,1.0,0.9817613621866311,1.0,1.0,1.0,1.0,0.9852587879843633,0.0,0.9613755712891666,0.0,1.0,0.0,0.8667983364074964,0.9852587879843633,0.5714285714285714,0.9780048327404856,0.9952885928815707,0.5447760993830038
2024-01-12 20:30:00,True,True,True,True,True,True,True,False,True,False,True,False,True,True,86400.0,120.0,86400.0,120.0,86400.0,120.0,120.0,86400.0,122.38209963877227,86400.0,120.0,86400.0,138.56214807640146,120.0,0.0,0.027331317911293188,0.0,0.0,0.0,0.0,0.019432831651850543,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9796108442572358,1.0,1.0,1.0,0.8665665895767076,1.0,1.0,0.9790928303671168,1.0,1.0,1.0,1.0,0.9838733023012067,0.0,0.9591299541621379,0.0,1.0,0.0,0.8665665895767076,0.9838733023012067,0.5714285714285714,0.9780253476905634,0.9947094475240463,0.5442242637200075
2024-01-12 20:40:00,True,True,True,True,True,True,True,False,True,False,True,False,True,True,86400.0,120.0,86400.0,120.0,86400.0,120.0,120.0,86400.0,122.33733595639859,86400.0,120.0,86400.0,138.5896605371387,120.0,0.0,0.029698835746265858,0.0,0.0,0.0,0.0,0.020630877683663278,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.979981491795327,1.0,1.0,1.0,0.8663520005413909,1.0,1.0,0.976509500364075,1.0,1.0,1.0,1.0,0.982541658325946,0.0,0.9569612369190956,0.0,1.0,0.0,0.8663520005413909,0.982541658325946,0.5714285714285714,0.9780476417623882,0.994150165527146,0.543693556540919
2024-01-12 20:50:00,True,True,True,True,True,True,True,False,True,False,True,False,True,True,86400.0,120.0,86400.0,120.0,86400.0,120.0,120.0,86400.0,122.29320670867558,86400.0,120.0,86400.0,138.6144814395667,120.0,0.0,0.03197802287416808,0.0,0.0,0.0,0.0,0.02177640481099708,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9803473993747502,1.0,1.0,1.0,0.8661544902543231,1.0,1.0,0.974012308976364,1.0,1.0,1.0,1.0,0.9812634987762759,0.0,0.9548704340639742,0.0,1.0,0.0,0.8661544902543231,0.9812634987762759,0.5714285714285714,0.9780716985184391,0.9936108296789486,0.5431840604420819
2024-01-12 21:00:00,True,True,True,True,True,True,True,False,True,False,True,False,True,True,86400.0,120.0,86400.0,120.0,86400.0,120.0,120.0,86400.0,122.2497147259426,86400.0,120.0,86400.0,138.63662116188266,120.0,0.0,0.03416812329876799,0.0,0.0,0.0,0.0,0.022869855814061646,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9807085317012104,1.0,1.0,1.0,0.8659739785691957,1.0,1.0,0.9716021415177839,1.0,1.0,1.0,1.0,0.9800384417171385,0.0,0.9528585096056575,0.0,1.0,0.0,0.8659739785691957,0.9800384417171385,0.5714285714285714,0.978097501467201,0.9930915118907032,0.5426958471274274
2024-01-12 21:10:00,True,True,True,True,True,True,True,False,True,False,True,False,True,True,86400.0,120.0,86400.0,120.0,86400.0,120.0,120.0,86400.0,122.2068627538626,86400.0,120.0,86400.0,138.65609058652387,120.0,0.0,0.036268433105521525,0.0,0.0,0.0,0.0,0.023911697128054226,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9810648542105064,1.0,1.0,1.0,0.8658103842412054,1.0,1.0,0.9692798316235216,1.0,1.0,1.0,1.0,0.9788660808361581,0.0,0.9509263767009144,0.0,1.0,0.0,0.8658103842412054,0.9788660808361581,0.5714285714285714,0.9781250340645303,0.9925922732085256,0.5422289773968968
2024-01-12 21:20:00,True,True,True,True,True,True,True,False,True,False,True,False,True,True,86400.0,120.0,86400.0,120.0,86400.0,120.0,120.0,86400.0,122.16465345306122,86400.0,120.0,86400.0,138.6729010962175,120.0,0.0,0.03827830055827015,0.0,0.0,0.0,0.0,0.02490241852799321,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9814163330772963,1.0,1.0,1.0,0.8656636249270865,1.0,1.0,0.9670461610842855,1.0,1.0,1.0,1.0,0.9777459857305634,0.0,0.9490748973278159,0.0,1.0,0.0,0.8656636249270865,0.9777459857305634,0.5714285714285714,0.9781542797149119,0.9921131638306927,0.5417835011407809
2024-01-12 21:30:00,True,True,True,True,True,True,True,False,True,False,True,False,True,True,86400.0,120.0,86400.0,120.0,86400.0,120.0,120.0,86400.0,122.12308939878302,86400.0,120.0,86400.0,138.68706456993257,120.0,0.0,0.04019712616838329,0.0,0.0,0.0,0.0,0.025842532802658965,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9817629352236595,1.0,1.0,1.0,0.865533617184603,1.0,1.0,0.9649018597081038,1.0,1.0,1.0,1.0,0.9766777022054286,0.0,0.9473048819897958,0.0,1.0,0.0,0.865533617184603,0.9766777022054286,0.5714285714285714,0.978185221772609,0.9916542231305047,0.5413594573399754
2024-01-12 21:40:00,True,True,True,True,True,True,True,False,True,False,True,False,True,True,86400.0,120.0,86400.0,120.0,86400.0,120.0,120.0,86400.0,122.08217308056471,86400.0,120.0,86400.0,138.69859337873567,120.0,0.0,0.04202436273642888,0.0,0.0,0.0,0.0,0.026732575417823333,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9821046283274549,1.0,1.0,1.0,0.8654202764715196,1.0,1.0,0.9628476052097433,1.0,1.0,1.0,1.0,0.9756607525830686,0.0,0.945617089450495,0.0,1.0,0.0,0.8654202764715196,0.9756607525830686,0.5714285714285714,0.9782178435427108,0.9912154796846874,0.5409568740721548
2024-01-12 21:50:00,True,True,True,True,True,True,True,False,True,False,True,False,True,True,86400.0,120.0,86400.0,120.0,86400.0,120.0,120.0,86400.0,122.04190690192627,86400.0,120.0,86400.0,138.70750038155103,120.0,0.0,0.043759515366459764,0.0,0.0,0.0,0.0,0.02757310416895399,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9824413808304664,1.0,1.0,1.0,0.8653235171440651,1.0,1.0,0.9608840231276947,1.0,1.0,1.0,1.0,0.9746946360234091,0.0,0.9440122264995062,0.0,1.0,0.0,0.8653235171440651,0.9746946360234091,0.5714285714285714,0.978252128282076,0.9907969513073006,0.5405757685238542
2024-01-12 22:00:00,True,True,True,True,True,True,True,False,True,False,True,False,True,True,86400.0,120.0,86400.0,120.0,86400.0,120.0,120.0,86400.0,122.00229318007926,86400.0,120.0,86400.0,138.71379892082678,120.0,0.0,0.04540214145302481,0.0,0.0,0.0,0.0,0.028364698823587137,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9827731619463381,1.0,1.0,1.0,0.8652432524549035,1.0,1.0,0.9590116867686519,1.0,1.0,1.0,1.0,0.9737788288551549,0.0,0.9424909477491192,0.0,1.0,0.0,0.8652432524549035,0.9737788288551549,0.5714285714285714,0.9782880592001774,0.9903986450891152,0.540216147008454
2024-01-12 22:10:00,True,True,True,True,True,True,True,False,True,False,True,False,True,True,86400.0,120.0,86400.0,120.0,86400.0,120.0,120.0,86400.0,121.96333414565264,86400.0,120.0,86400.0,138.71750281810733,120.0,0.0,0.04695185064102483,0.0,0.0,0.0,0.0,0.029107960753573844,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9830999416682883,1.0,1.0,1.0,0.8651793945506348,1.0,1.0,0.9572311171794013,1.0,1.0,1.0,1.0,0.9729127849175683,0.0,0.9410538554621399,0.0,1.0,0.0,0.8651793945506348,0.9729127849175683,0.5714285714285714,0.9783256194598461,0.9900205574424242,0.539878004990049
2024-01-12 22:20:00,True,True,True,True,True,True,True,False,True,False,True,False,True,True,86400.0,120.0,86400.0,120.0,86400.0,120.0,120.0,86400.0,121.92503194243614,86400.0,120.0,86400.0,138.71862636951442,120.0,0.0,0.04840830475855226,0.0,0.0,0.0,0.0,0.029803512557391276,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9834216907766044,1.0,1.0,1.0,0.8651318544688363,1.0,1.0,0.955542783146021,1.0,1.0,1.0,1.0,0.9720959359126686,0.0,0.9397014994108422,0.0,1.0,0.0,0.8651318544688363,0.9720959359126686,0.5714285714285714,0.9783647921779199,0.9896626741512414,0.5395613271131925
2024-01-12 22:30:00,True,True,True,True,True,True,True,False,True,False,True,False,True,True,86400.0,120.0,86400.0,120.0,86400.0,120.0,120.0,86400.0,121.88738862714114,86400.0,120.0,86400.0,138.71718434113686,120.0,0.0,0.049771217722857704,0.0,0.0,0.0,0.0,0.030451997672740566,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9837383808459124,1.0,1.0,1.0,0.8651005421346664,1.0,1.0,0.9539471012202753,1.0,1.0,1.0,1.0,0.971327691767655,0.0,0.9384343767670853,0.0,1.0,0.0,0.8651005421346664,0.971327691767655,0.5714285714285714,0.9784055604257968,0.9893249704268472,0.5392660872384866
2024-01-12 22:40:00,True,True,True,True,True,True,True,False,True,False,True,False,False,True,86400.0,120.0,86400.0,120.0,86400.0,86400.0,120.0,86400.0,121.85040616917908,86400.0,120.0,86400.0,86400.0,120.0,0.0,0.05104035541961164,0.0,0.0,0.0,0.0,0.031054079979638577,0.0,1.0,0.0,1.0,0.0,0.8333333333333334,1.0,1.0,0.9840499842522176,1.0,1.0,1.0,0.8875696397215428,1.0,1.0,0.9524444357730781,1.0,1.0,1.0,1.0,0.9706074410073524,0.0,0.9372529320236098,0.0,1.0,0.0,0.739641366434619,0.9706074410073524,0.5476190476190477,0.9816599462819658,0.989007410968633,0.5210716770665116
2024-01-12 22:50:00,True,True,True,True,True,True,True,False,True,False,True,False,False,True,86400.0,120.0,86400.0,120.0,86400.0,86400.0,120.0,86400.0,121.81408645045764,86400.0,120.0,86400.0,86400.0,120.0,0.0,0.052215535555636086,0.0,0.0,0.0,0.0,0.03161044339421766,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,1.0,1.0,0.9843564741797147,1.0,1.0,1.0,0.9100479968520645,1.0,1.0,0.9510350990748822,1.0,1.0,1.0,1.0,0.9699345511364752,0.0,0.9361575569465067,0.0,1.0,0.0,0.606698664568043,0.9699345511364752,0.5238095238095238,0.9849149244331112,0.988709950030194,0.5018272532358606
2024-01-12 23:00:00,True,True,True,True,True,True,True,False,True,False,True,False,False,True,86400.0,120.0,86400.0,120.0,86400.0,86400.0,120.0,86400.0,121.77843126519424,86400.0,120.0,86400.0,86400.0,120.0,0.0,0.05329662748529878,0.0,0.0,0.0,0.0,0.03212179145346558,0.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.9846578246273615,1.0,1.0,1.0,0.9325329011014585,1.0,1.0,0.9497193514028365,1.0,1.0,1.0,1.0,0.9693083690314954,0.0,0.9351485905588257,0.0,1.0,0.0,0.46626645055072924,0.9693083690314954,0.5,0.9881701036755457,0.9884325314906189,0.48153191573443577
2024-01-12 23:10:00,True,True,True,True,True,True,True,False,True,False,True,False,False,True,86400.0,120.0,86400.0,120.0,86400.0,86400.0,120.0,86400.0,121.74344231974744,86400.0,120.0,86400.0,86400.0,120.0,0.0,0.0542835520107698,0.0,0.0,0.0,0.0,0.03258884689112328,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.0,0.9849540104152167,1.0,1.0,1.0,0.9550216551493772,1.0,1.0,0.9484974011745456,1.0,1.0,1.0,1.0,0.9687282213419038,0.0,0.9342263191552793,0.0,1.0,0.0,0.31834055171645903,0.9687282213419038,0.4761904761904762,0.9914250950806563,0.9881750889309213,0.46018501317337746
2024-01-12 23:20:00,True,True,True,True,True,True,True,False,True,False,True,False,True,True,86400.0,120.0,86400.0,120.0,86400.0,120.0,120.0,86400.0,121.7091212324658,86400.0,120.0,86400.0,138.6720396137209,120.0,0.0,0.055176281156363624,0.0,0.0,0.0,0.0,0.03301235120497861,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.0,0.9852450071905329,1.0,1.0,1.0,0.9550700912062934,1.0,1.0,0.9473694051082437,1.0,1.0,1.0,1.0,0.9681934149006393,0.0,0.9333909763479624,0.0,1.0,0.0,0.31835669706876446,0.9681934149006393,0.4761904761904762,0.991473585485261,0.9879375457155548,0.459991584045338
2024-01-12 23:30:00,True,True,True,True,True,True,True,False,True,False,True,False,True,True,86400.0,120.0,86400.0,120.0,86400.0,120.0,120.0,86400.0,121.67546953355436,86400.0,120.0,86400.0,138.65553990943562,120.0,0.0,0.05597483791718988,0.0,0.0,0.0,0.0,0.033393064215786264,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.0,0.9855307914336109,1.0,1.0,1.0,0.9551341909595253,1.0,1.0,0.9463354684091884,1.0,1.0,1.0,1.0,0.967703237143465,0.0,0.9326427431430043,0.0,1.0,0.0,0.3183780636531751,0.967703237143465,0.4761904761904762,0.9915235689133052,0.9877198150789505,0.4598177205628064
2024-01-12 23:40:00,True,True,True,True,True,True,True,False,True,False,True,False,False,True,86400.0,120.0,86400.0,120.0,86400.0,86400.0,120.0,86400.0,121.64248866495883,86400.0,120.0,86400.0,86400.0,120.0,0.0,0.05667929598236823,0.0,0.0,0.0,0.0,0.03373176361805856,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.0,0.9858113404634029,1.0,1.0,1.0,0.9551341909595253,1.0,1.0,0.9453956449820623,1.0,1.0,1.0,1.0,0.9672569565370617,0.0,0.9319817480480302,0.0,1.0,0.0,0.3183780636531751,0.9672569565370617,0.4761904761904762,0.9915636473461327,0.9875218002170177,0.4596595383197525
2024-01-12 23:50:00,True,True,True,True,True,True,True,False,True,False,True,False,True,True,86400.0,120.0,86400.0,120.0,86400.0,120.0,120.0,86400.0,121.61017998026742,86400.0,120.0,86400.0,138.61521045862818,120.0,0.0,0.05728977943304606,0.0,0.0,0.0,0.0,0.03402924452296466,0.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.9860866324428678,1.0,1.0,1.0,0.9327518343179069,1.0,1.0,0.9445499376691606,1.0,1.0,1.0,1.0,0.9668538230156039,0.0,0.9314080672103032,0.0,1.0,0.0,0.46637591715895343,0.9668538230156039,0.5,0.9884054952515393,0.9873433943835377,0.48066254391212293
2024-01-13 00:00:00,True,True,True,True,True,True,True,False,True,False,True,False,False,True,86400.0,120.0,86400.0,120.0,86400.0,86400.0,120.0,86400.0,121.57854474463002,86400.0,120.0,86400.0,86400.0,120.0,0.0,0.05780646241550759,0.0,0.0,0.0,0.0,0.03428631899358983,0.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.9863566463840758,1.0,1.0,1.0,0.9327518343179069,1.0,1.0,0.9437982985141258,1.0,1.0,1.0,1.0,0.9664930684255831,0.0,0.93092172458539,0.0,1.0,0.0,0.46637591715895343,0.9664930684255831,0.5,0.9884440686717119,0.987184480991387,0.48054153002427524
2024-01-13 00:10:00,True,True,True,True,True,True,True,False,True,False,True,False,False,True,86400.0,120.0,86400.0,120.0,86400.0,86400.0,120.0,86400.0,121.5475841346955,86400.0,120.0,86400.0,86400.0,120.0,0.0,0.05822956878963939,0.0,0.0,0.0,0.0,0.03450381557280538,0.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.9866213621530564,1.0,1.0,1.0,0.9327518343179069,1.0,1.0,0.9431406290509808,1.0,1.0,1.0,1.0,0.9661739069786361,0.0,0.9305226921361692,0.0,1.0,0.0,0.46637591715895343,0.9661739069786361,0.5,0.9884818852101376,0.9870449337185168,0.4804389308962512
2024-01-13 00:20:00,True,True,True,True,True,True,True,False,True,False,True,False,True,True,86400.0,120.0,86400.0,120.0,86400.0,120.0,120.0,86400.0,121.51729923856587,86400.0,120.0,86400.0,138.53667275315567,120.0,0.0,0.05855937175305462,0.0,0.0,0.0,0.0,0.03468257880399997,0.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.9868807604743925,1.0,1.0,1.0,0.9328927595297355,1.0,1.0,0.942576780618199,1.0,1.0,1.0,1.0,0.9658955357121326,0.0,0.930210890061993,0.0,1.0,0.0,0.46644637976486775,0.9658955357121326,0.5,0.9885390742863039,0.9869246166186189,0.48036468650557046
2024-01-13 00:30:00,True,True,True,True,True,True,True,False,True,False,True,False,True,True,86400.0,120.0,86400.0,120.0,86400.0,120.0,120.0,86400.0,121.48769105576864,86400.0,120.0,86400.0,138.50575991551003,120.0,0.0,0.05879619344118209,0.0,0.0,0.0,0.0,0.034823468744933445,0.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.9871348229355533,1.0,1.0,1.0,0.9330487430594413,1.0,1.0,0.9421065546975337,1.0,1.0,1.0,1.0,0.9656571349572747,0.0,0.9299861870577741,0.0,1.0,0.0,0.46652437152972065,0.9656571349572747,0.5,0.9885976522849992,0.9868233842364011,0.48030967050639567
2024-01-13 00:40:00,True,True,True,True,True,True,True,False,True,False,True,False,False,True,86400.0,120.0,86400.0,120.0,86400.0,86400.0,120.0,86400.0,121.45876049724626,86400.0,120.0,86400.0,86400.0,120.0,0.0,0.05894040450363115,0.0,0.0,0.0,0.0,0.034927360474974106,0.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.9873835319909691,1.0,1.0,1.0,0.9330487430594413,1.0,1.0,0.9417297032773232,1.0,1.0,1.0,1.0,0.9654578688144554,0.0,0.9298484006027706,0.0,1.0,0.0,0.46652437152972065,0.9654578688144554,0.5,0.9886331821500586,0.9867410817273969,0.48026152013527806
2024-01-13 00:50:00,True,True,True,True,True,True,True,False,True,False,True,False,False,True,86400.0,120.0,86400.0,120.0,86400.0,86400.0,120.0,86400.0,121.43050838536341,86400.0,120.0,86400.0,86400.0,120.0,0.0,0.058992423657168974,0.0,0.0,0.0,0.0,0.03499514359598087,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.0,0.9876268709658412,1.0,1.0,1.0,0.9554310997010598,1.0,1.0,0.9414459292399694,1.0,1.0,1.0,1.0,0.9652968856356194,0.0,0.9297972972787998,0.0,1.0,0.0,0.3184770332336866,0.9652968856356194,0.4761904761904762,0.9918654243809859,0.9866775449822269,0.4590816023068722
2024-01-13 01:00:00,True,True,True,True,True,True,True,False,True,False,True,False,False,True,86400.0,120.0,86400.0,120.0,86400.0,86400.0,120.0,86400.0,121.40293545393126,86400.0,120.0,86400.0,86400.0,120.0,0.0,0.05895271721564554,0.0,0.0,0.0,0.0,0.03502772172709914,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.0,0.9878648240596895,1.0,1.0,1.0,0.9554310997010598,1.0,1.0,0.9412548867732797,1.0,1.0,1.0,1.0,0.9651733185133679,0.0,0.9298325931176089,0.0,1.0,0.0,0.3184770332336866,0.9651733185133679,0.4761904761904762,0.9918994176801071,0.9866326007552353,0.4590689921235233
2024-01-13 01:10:00,True,True,True,True,True,True,True,False,True,False,True,False,False,True,86400.0,120.0,86400.0,120.0,86400.0,86400.0,120.0,86400.0,121.37604234824964,86400.0,120.0,86400.0,86400.0,120.0,0.0,0.05882179859721803,0.0,0.0,0.0,0.0,0.03502601199374179,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.0,0.9880973763496327,1.0,1.0,1.0,0.9554310997010598,1.0,1.0,0.94115618180535,1.0,1.0,1.0,1.0,0.9650862857765451,0.0,0.9299539539771042,0.0,1.0,0.0,0.3184770332336866,0.9650862857765451,0.4761904761904762,0.9919326394358131,0.9866060667974136,0.459073896141048
2024-01-13 01:20:00,True,True,True,True,True,True,True,False,True,False,True,False,False,True,86400.0,120.0,86400.0,120.0,86400.0,86400.0,120.0,86400.0,121.34982962516618,86400.0,120.0,86400.0,86400.0,120.0,0.0,0.058600227809243295,0.0,0.0,0.0,0.0,0.03499094451102199,0.0,1.0,0.0,1.0,0.0,0.16666666666666666,1.0,1.0,0.9883245137934034,1.0,1.0,1.0,0.9777316602491254,1.0,1.0,0.9411493724626518,1.0,1.0,1.0,1.0,0.9650348914920415,0.0,0.9301609959461171,0.0,1.0,0.0,0.16295527670818755,0.9650348914920415,0.4523809523809524,0.9951508820060754,0.9865977519935276,0.43687873773519226
2024-01-13 01:30:00,True,True,True,True,True,True,True,False,True,False,True,False,False,True,86400.0,120.0,86400.0,120.0,86400.0,86400.0,120.0,86400.0,121.32429775315309,86400.0,120.0,86400.0,86400.0,120.0,0.0,0.05828861091120369,0.0,0.0,0.0,0.0,0.03492346186192161,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9885462232320918,1.0,1.0,1.0,1.0,1.0,1.0,0.9412339695509816,1.0,1.0,1.0,1.0,0.9650182259725434,0.0,0.9304532857773726,0.0,1.0,0.0,0.0,0.9650182259725434,0.42857142857142855,0.9983637461760131,0.9866074565033608,0.41363878739284515
2024-01-13 01:40:00,True,True,True,True,True,True,True,False,True,False,True,False,False,True,86400.0,120.0,86400.0,120.0,86400.0,86400.0,120.0,86400.0,121.29944711240078,86400.0,120.0,86400.0,86400.0,120.0,0.0,0.05788759945605319,0.0,0.0,0.0,0.0,0.03482451857046281,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9887624923926225,1.0,1.0,1.0,1.0,1.0,1.0,0.9414094370589112,1.0,1.0,1.0,1.0,0.965035366289962,0.0,0.9308303413483048,0.0,1.0,0.0,0.0,0.965035366289962,0.42857142857142855,0.9983946417703746,0.9866349719069819,0.41369510109118096
2024-01-13 01:50:00,True,True,True,True,True,True,True,False,True,False,True,False,False,True,86400.0,120.0,86400.0,120.0,86400.0,86400.0,120.0,86400.0,121.27527799492917,86400.0,120.0,86400.0,86400.0,120.0,0.0,0.057397889910382194,0.0,0.0,0.0,0.0,0.03469508057017241,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9889733098899581,1.0,1.0,1.0,1.0,1.0,1.0,0.9416751926833756,1.0,1.0,1.0,1.0,0.9650853767942633,0.0,0.9312916321493421,0.0,1.0,0.0,0.0,0.9650853767942633,0.42857142857142855,0.9984247585557083,0.9866800813539484,0.41376814413480073
2024-01-13 02:00:00,True,True,True,True,True,True,True,False,True,False,True,False,False,True,86400.0,120.0,86400.0,120.0,86400.0,86400.0,120.0,86400.0,121.2517906047156,86400.0,120.0,86400.0,86400.0,120.0,0.0,0.05682022305379627,0.0,0.0,0.0,0.0,0.03453612466811093,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9891786652290339,1.0,1.0,1.0,1.0,1.0,1.0,0.9420306083770172,1.0,1.0,1.0,1.0,0.965167309637428,0.0,0.9318365797992726,0.0,1.0,0.0,0.0,0.965167309637428,0.42857142857142855,0.9984540950327191,0.9867425597163493,0.41385769849095727
2024-01-13 02:10:00,True,True,True,True,True,True,True,False,True,False,True,False,True,True,86400.0,120.0,86400.0,120.0,86400.0,120.0,120.0,86400.0,121.22898505784035,86400.0,120.0,86400.0,138.07187097508125,120.0,0.0,0.056155383357928766,0.0,0.0,0.0,0.0,0.03434863800475803,0.0,1.0,0.0,1.0,0.0,0.16666666666666666,1.0,1.0,0.9893785488064174,1.0,1.0,1.0,0.978185429989643,1.0,1.0,0.9424750109168988,1.0,1.0,1.0,1.0,0.9652802053022587,0.0,0.9324645585872737,0.0,1.0,0.0,0.16303090499827383,0.9652802053022587,0.4523809523809524,0.9953662826851515,0.986822173745594,0.4372536669839723
2024-01-13 02:20:00,True,True,True,True,True,True,True,False,True,False,True,False,True,True,86400.0,120.0,86400.0,120.0,86400.0,120.0,120.0,86400.0,121.20686138264858,86400.0,120.0,86400.0,138.01650118321916,120.0,0.0,0.055404198345509095,0.0,0.0,0.0,0.0,0.03413361751003344,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.0,0.9895729519116968,1.0,1.0,1.0,0.9564289720917792,1.0,1.0,0.9430076824941878,1.0,1.0,1.0,1.0,0.9654230931357568,0.0,0.9331748960411815,0.0,1.0,0.0,0.3188096573639264,0.9654230931357568,0.4761904761904762,0.9922859891433538,0.9869186822328493,0.45962966379155207
